Employee ID,First Name,Gender,Start Date,Last Login Time,Salary,Bonus Percentage,Senior Management,Team,Active,Probation End Date,Shift Time,Monthly Incentive,Tax Deduction,Overtime Hours,WFH,Compliance Trained,Location,Previous Employer,Joining Year,Joining Month,Probation Days
2610030928,Gregory,Male,1984-06-18,03:46:00,82726,16.304,1.0,Marketing,1,2002-05-01,midnight,2504.0,35.0,-4.0,Hybrid,Yes,TN,-,1984,June,6526.0
2610030505,Philip,Male,1985-07-18,06:36:00,122319,19.122,0.0,Engineering,FALSE,2006-03-07,00:13,0.1,3725.0,0.0,Yes,FALSE,Unknown,"Accenture, Capgemini",1985,July,7537.0
2610030333,Barbara,Female,1991-02-09,15:41:00,127297,11.905,1.0,Product,Yes,1994-02-08,4:32:00 PM,0.5,35.0,0.0,Pending,Yes,Madras,"TCS, Wipro",1991,February,1095.0
2610030384,Amanda,Female,2002-07-06,07:46:00,109290,13.853,0.0,Engineering,FALSE,2004-02-26,11:34 AM,2172.0,35.0,0.0,No,Not Completed,Chennai,"TCS, Wipro",2002,July,600.0
2610030782,Phyllis,Female,1985-10-25,07:11:00,99150,6.007,0.0,Client Services,1,2001-09-20,5:31 AM,0.5,35.0,0.0,Pending,Yes,Unknown,"Accenture, Capgemini",1985,October,5809.0
2610030018,Anne,Female,1996-10-26,20:09:00,71930,18.451,1.0,Product,No,1991-06-12,7:40:00 AM,0.01,-91.0,0.0,Pending,Completed,-,"Accenture, Capgemini",1996,October,-1963.0
2610030832,Arthur,Male,2014-12-16,16:56:00,66819,6.639,1.0,Marketing,0,2018-12-22,8:16:00 AM,0.5,35.0,0.0,No,FALSE,Madras,Infosys,2014,December,1467.0
2610030875,Jane,Female,1994-01-06,08:39:00,42424,18.115,0.0,Distribution,0,2099-12-12,midnight,4206.0,35.0,0.0,No,FALSE,TN,"Accenture, Capgemini",1994,January,38691.0
2610030004,Linda,Female,1985-08-18,04:34:00,51431,13.295,0.0,Engineering,FALSE,2009-12-04,midnight,0.5,35.0,0.0,Yes,Yes,CBE,-,1985,August,8874.0
2610030216,Ashley,Female,1999-11-17,21:18:00,120675,6.51,0.0,Human Resources,TRUE,1990-06-04,10:50,0.5,35.0,24.0,No,Not Completed,India,"Accenture, Capgemini",1999,November,-3453.0
2610030891,Shawn,Male,2009-03-12,10:24:00,96610,2.097,1.0,Client Services,0,1992-07-01,midnight,0.05,35.0,0.0,Yes,TRUE,"Chennai, India","Accenture, Capgemini",2009,March,-6098.0
2610030828,Kathleen,Female,1996-09-20,15:45:00,71430,8.572,0.0,Engineering,1,2010-02-24,25:61,0.5,35.0,0.0,Hybrid,Not Completed,TN,none,1996,September,4905.0
2610030158,Sara,Female,1983-07-10,13:35:00,87713,18.863,1.0,Legal,1,2017-03-22,8:29 PM,0.13,-71.0,12.0,Remote Only,Ongoing,CBE,3,1983,July,12309.0
2610030577,Randy,Male,2002-02-05,19:39:00,86723,14.842,0.0,Engineering,Yes,2011-12-19,14:27,4771.0,585.0,0.0,Pending,Not Completed,CBE,3,2002,February,3604.0
2610030808,Andrew,Male,1985-03-29,18:57:00,43414,7.563,1.0,Client Services,Y,2003-04-09,2:07 PM,0.5,35.0,0.0,Hybrid,Yes,-,-,1985,March,6585.0
2610030400,Marilyn,Female,2006-09-08,11:24:00,87145,17.33,0.0,Human Resources,Y,2022-08-20,midnight,0.5,35.0,0.0,Remote Only,Yes,Tamil Nadu,-,2006,September,5825.0
2610030246,Johnny,Male,1995-08-01,13:35:00,91124,12.986,1.0,Distribution,TRUE,2007-01-05,midnight,0.13,35.0,-1.0,Remote Only,TRUE,"Chennai, India",3,1995,August,4175.0
2610030775,Unknown,Female,1980-01-04,20:04:00,48141,12.605,1.0,Client Services,1,2007-12-05,12:00 PM,3887.0,35.0,0.0,Pending,Yes,CBE,"TCS, Wipro",1980,January,10197.0
2610030746,Susan,Female,1986-04-18,09:31:00,90829,19.142,0.0,Marketing,FALSE,2000-03-11,2:53 PM,4196.0,35.0,0.0,No,FALSE,CBE,"Accenture, Capgemini",1986,April,5076.0
2610030865,Ruby,Female,1980-07-07,03:42:00,101262,6.773,0.0,Client Services,0,2004-12-09,25:61,0.5,35.0,0.0,Remote Only,Ongoing,-,"TCS, Wipro",1980,July,8921.0
2610030199,Kelly,Female,1996-08-16,03:09:00,41427,1.431,0.0,Product,0,2009-06-22,2:04 AM,0.9,35.0,0.0,Hybrid,Yes,"Chennai, India",none,1996,August,4693.0
2610030340,Jonathan,Male,1995-06-04,22:38:00,56993,18.623,0.0,Marketing,TRUE,2017-06-18,midnight,1476.0,35.0,21.0,Yes,Not Completed,CBE,"TCS, Wipro",1995,June,8050.0
2610030562,Raymond,Male,1996-01-13,16:14:00,114244,16.69,0.0,Human Resources,TRUE,1997-05-29,4:10,0.5,35.0,0.0,Remote Only,FALSE,-,-,1996,January,502.0
2610030805,Kimberly,Female,1981-12-30,04:51:00,81800,5.435,1.0,Client Services,FALSE,2002-07-22,25:61,0.5,35.0,0.0,Remote Only,TRUE,Madras,"Accenture, Capgemini",1981,December,7509.0
2610030564,Unknown,Female,2009-01-13,13:01:00,118736,7.421,1.0,Client Services,No,2003-05-25,2:00 PM,0.5,35.0,0.0,Yes,Completed,"Chennai, India",none,2009,January,-2060.0
2610030203,John,Male,1995-01-22,00:17:00,66077,5.809,1.0,Product,TRUE,1996-08-02,midnight,0.5,-60.0,42.0,Yes,Completed,Chennai,"Accenture, Capgemini",1995,January,558.0
2610030658,Michael,Male,1993-07-30,17:35:00,35013,14.879,0.0,Product,0,2019-02-26,10:35 PM,0.5,35.0,13.0,Yes,Yes,CBE,none,1993,July,9342.0
2610030629,Jerry,Male,2003-04-05,04:29:00,98393,11.393,0.0,Client Services,TRUE,2013-01-01,8:00 PM,0.5,35.0,0.0,Remote Only,Yes,-,-,2003,April,3559.0
2610030252,Amanda,Female,1982-03-17,23:46:00,107111,1.438,1.0,Product,TRUE,2099-12-12,17:25,0.9,35.0,0.0,Remote Only,Yes,India,"TCS, Wipro",1982,March,43004.0
2610030958,Harold,Male,2010-10-18,20:45:00,65673,1.187,1.0,Legal,Y,2010-05-31,11:12:00 PM,1261.0,35.0,0.0,No,TRUE,Tamil Nadu,"Accenture, Capgemini",2010,October,-140.0
2610030552,Harry,Male,1985-01-27,20:18:00,65482,18.089,0.0,Client Services,No,,3:26,0.08,35.0,-1.0,Remote Only,Yes,Tamil Nadu,Infosys,1985,January,
2610030592,Ernest,Male,1990-01-28,00:08:00,81919,15.118,0.0,Marketing,0,2018-10-08,25:61,0.6,-2.0,0.0,Pending,Not Completed,-,-,1990,January,10480.0
2610030510,Harry,Male,1982-11-19,11:25:00,59277,10.2,0.0,Finance,TRUE,2006-04-29,8:11,0.5,35.0,28.0,Hybrid,Yes,Madras,-,1982,November,8562.0
2610030264,Diane,Female,1988-02-02,18:14:00,49501,13.506,0.0,Business Development,0,2019-09-18,06:19,0.5,3064.0,-1.0,Remote Only,Ongoing,Unknown,"TCS, Wipro",1988,February,11551.0
2610030356,Jack,Male,2012-05-30,03:17:00,70367,18.266,1.0,Legal,1,2007-02-23,5:13,2050.0,35.0,0.0,Hybrid,Yes,-,-,2012,May,-1923.0
2610030346,Shirley,Female,1988-04-16,11:09:00,132156,2.754,0.0,Marketing,0,1996-12-10,6:19:00 PM,0.03,35.0,0.0,No,TRUE,Madras,Infosys,1988,April,3160.0
2610030554,Rose,Female,2004-10-30,16:34:00,56961,7.585,0.0,Marketing,TRUE,2017-09-20,25:61,0.8,35.0,0.0,Hybrid,FALSE,India,none,2004,October,4708.0
2610030994,Cheryl,Female,1982-07-23,06:28:00,98841,8.945,1.0,Client Services,Yes,2021-05-30,midnight,0.5,35.0,37.0,Hybrid,Ongoing,"Chennai, India",-,1982,July,14191.0
2610030209,Cynthia,Female,1980-05-23,03:19:00,78226,2.419,0.0,Human Resources,TRUE,2004-02-16,8:13:00 PM,0.7,35.0,0.0,Remote Only,Yes,CBE,"Accenture, Capgemini",1980,May,8669.0
2610030748,Sandra,Female,1995-04-24,19:14:00,116931,9.657,1.0,Human Resources,1,,12:28:00 PM,0.5,1406.0,0.0,Remote Only,Yes,"Chennai, India",3,1995,April,
2610030411,Andrea,Female,1994-10-30,11:23:00,87575,13.346,1.0,Business Development,No,2017-12-17,1:00 PM,4823.0,35.0,0.0,No,TRUE,Madras,-,1994,October,8449.0
2610030762,Rachel,Female,1988-04-22,12:01:00,110924,7.808,0.0,Distribution,TRUE,2012-12-13,8:46:00 AM,0.6,-48.0,0.0,No,Not Completed,India,Infosys,1988,April,9001.0
2610030066,Justin,Male,1981-05-24,23:15:00,78351,15.221,0.0,Sales,No,2012-07-06,midnight,3577.0,35.0,-5.0,Pending,Ongoing,"Chennai, India",-,1981,May,11366.0
2610030569,Marie,Female,2000-11-23,05:06:00,125574,4.644,0.0,Sales,1,2008-04-15,25:61,0.5,35.0,0.0,Pending,Yes,Chennai,"Accenture, Capgemini",2000,November,2700.0
2610030496,Louis,Male,2011-04-15,05:02:00,95198,2.075,0.0,Business Development,FALSE,2019-08-15,21:51,2731.0,35.0,-2.0,Hybrid,Not Completed,-,-,2011,April,3044.0
2610030596,Nancy,Female,1985-07-05,22:20:00,121006,3.512,1.0,Finance,TRUE,2004-07-24,midnight,0.5,35.0,0.0,Yes,Yes,Tamil Nadu,Infosys,1985,July,6959.0
2610030363,Mark,Male,1984-03-10,05:31:00,95728,6.752,1.0,Business Development,TRUE,2008-08-24,10:10,0.5,35.0,0.0,Yes,Completed,India,Infosys,1984,March,8933.0
2610030082,Teresa,Female,1987-06-24,19:37:00,69740,8.294,0.0,Distribution,FALSE,2021-10-20,17:08,0.5,35.0,0.0,Remote Only,Yes,Madras,"TCS, Wipro",1987,June,12537.0
2610030185,Frances,Female,2001-07-21,02:34:00,91996,11.506,0.0,Product,1,2000-08-27,8:53,0.5,-66.0,0.0,Hybrid,Yes,-,Infosys,2001,July,-328.0
2610030075,Unknown,Female,1990-11-10,22:57:00,98385,10.925,1.0,Human Resources,FALSE,2011-11-18,17:17,0.15,35.0,0.0,Hybrid,Yes,CBE,"Accenture, Capgemini",1990,November,7678.0
2610030365,Barbara,Female,1994-12-20,10:09:00,90556,15.749,1.0,Distribution,0,2007-11-07,4:00 PM,0.5,35.0,0.0,Remote Only,Yes,India,"Accenture, Capgemini",1994,December,4705.0
2610030597,Christine,Female,1980-06-15,18:00:00,50366,9.862,1.0,Marketing,TRUE,1996-03-17,10:00 PM,0.5,-89.0,-5.0,Pending,TRUE,India,none,1980,June,5754.0
2610030388,Bobby,Female,2003-07-21,15:50:00,84232,15.704,1.0,Engineering,TRUE,2020-03-14,9:58 PM,0.5,35.0,0.0,No,Yes,India,-,2003,July,6081.0
2610030173,Carl,Female,1991-10-26,08:11:00,100888,12.49,1.0,Business Development,TRUE,1995-05-11,3:05 AM,3954.0,35.0,0.0,No,Yes,"Chennai, India",-,1991,October,1293.0
2610030900,Bruce,Male,2013-03-15,23:13:00,141335,15.427,1.0,Engineering,1,2020-06-10,25:61,0.07,35.0,0.0,No,Yes,Chennai,"Accenture, Capgemini",2013,March,2644.0
2610030385,Rose,Female,1982-05-20,09:14:00,97691,2.142,0.0,Client Services,1,1990-06-09,25:61,0.5,35.0,0.0,No,Completed,TN,"TCS, Wipro",1982,May,2942.0
2610030888,Mildred,Female,1981-02-21,03:30:00,47266,10.256,0.0,Client Services,0,2015-02-14,1:55:00 PM,0.5,35.0,0.0,No,FALSE,CBE,Infosys,1981,February,12411.0
2610030134,Unknown,Male,1983-10-13,23:59:00,139754,12.74,1.0,Sales,1,2099-12-12,12:00 PM,0.15,35.0,0.0,Pending,Yes,Unknown,"Accenture, Capgemini",1983,October,42429.0
2610030201,Unknown,Female,1993-10-24,17:17:00,116236,17.274,1.0,Engineering,TRUE,2018-09-10,12:14 PM,4660.0,35.0,36.0,Remote Only,Completed,"Chennai, India","Accenture, Capgemini",1993,October,9087.0
2610030467,Todd,Male,2010-02-16,11:29:00,103405,15.91,0.0,Sales,Y,2016-01-25,17:45,0.5,35.0,-3.0,Pending,Yes,Chennai,Infosys,2010,February,2169.0
2610030987,Alan,Male,2012-02-17,00:26:00,41453,10.084,0.0,Product,No,2016-05-14,1:26:00 AM,0.13,35.0,-3.0,Remote Only,TRUE,-,"Accenture, Capgemini",2012,February,1548.0
2610030139,Elizabeth,Female,1981-02-16,03:58:00,52730,12.525,0.0,Marketing,Yes,2002-05-29,20:33,0.5,35.0,0.0,Remote Only,FALSE,Madras,"Accenture, Capgemini",1981,February,7772.0
2610030856,Julie,Female,2000-10-21,01:15:00,60361,7.099,1.0,Distribution,1,2019-09-03,19:00,0.8,35.0,0.0,Pending,Completed,TN,-,2000,October,6891.0
2610030797,Teresa,Female,1992-03-01,15:47:00,63103,11.378,0.0,Finance,TRUE,,3:15 AM,0.5,35.0,0.0,Remote Only,Not Completed,Unknown,"Accenture, Capgemini",1992,March,
2610030135,Eric,Male,2004-12-11,21:16:00,65168,11.513,0.0,Distribution,TRUE,1995-12-19,9:14 AM,0.04,2674.0,-4.0,Remote Only,Completed,Tamil Nadu,Infosys,2004,December,-3280.0
2610030107,Edward,Male,2001-08-30,01:24:00,73105,6.083,1.0,Engineering,TRUE,1999-09-22,17:23,0.5,35.0,0.0,Remote Only,Yes,India,"TCS, Wipro",2001,August,-708.0
2610030082,Kimberly,Female,1986-06-12,14:23:00,37916,12.929,1.0,Distribution,No,2021-04-10,5:00 PM,0.5,-93.0,0.0,Yes,Yes,-,none,1986,June,12721.0
2610030052,Kathy,Female,2001-01-14,05:11:00,45682,1.451,1.0,Marketing,Yes,2009-06-06,19:53,0.5,35.0,0.0,Remote Only,Not Completed,Tamil Nadu,Infosys,2001,January,3065.0
2610030624,Peter,Male,1992-11-24,17:43:00,69297,1.268,0.0,Finance,TRUE,1991-04-23,10:18,0.5,35.0,0.0,Hybrid,Not Completed,TN,"TCS, Wipro",1992,November,-581.0
2610030845,Beverly,Female,1990-10-22,14:45:00,59070,19.064,1.0,Engineering,1,1992-04-12,midnight,0.5,35.0,0.0,Pending,Yes,CBE,3,1990,October,538.0
2610030429,Ralph,Male,2012-07-03,02:25:00,81215,8.4,0.0,Finance,FALSE,1997-09-08,midnight,0.5,412.0,0.0,Yes,FALSE,Tamil Nadu,"Accenture, Capgemini",2012,July,-5412.0
2610030918,Justin,Male,1997-10-08,23:00:00,128036,18.824,0.0,Client Services,No,2016-04-20,9:00 PM,0.5,35.0,0.0,Yes,Yes,India,"TCS, Wipro",1997,October,6769.0
2610030857,Irene,Female,2005-06-23,11:03:00,89780,8.999,1.0,Sales,FALSE,2008-05-02,10:37:00 AM,0.5,2395.0,0.0,Hybrid,Yes,India,"Accenture, Capgemini",2005,June,1044.0
2610030061,Irene,Female,2006-11-29,14:14:00,125018,9.601,1.0,Legal,Y,2099-12-12,10:22:00 PM,0.5,35.0,0.0,Pending,FALSE,"Chennai, India","Accenture, Capgemini",2006,November,33981.0
2610030917,Jeremy,Male,1997-11-26,08:22:00,133033,12.2,0.0,Sales,Y,1999-05-08,midnight,0.5,35.0,0.0,Remote Only,TRUE,Unknown,none,1997,November,528.0
2610030602,Cynthia,Female,2015-06-29,06:38:00,82408,8.701,1.0,Marketing,TRUE,1999-07-26,10:36 PM,0.5,35.0,-4.0,Hybrid,Ongoing,India,"Accenture, Capgemini",2015,June,-5817.0
2610030267,Unknown,Female,1997-04-13,08:03:00,131755,2.93,1.0,Client Services,Yes,2099-12-12,7:26,0.5,35.0,0.0,Pending,Yes,Chennai,none,1997,April,37498.0
2610030552,Anne,Female,1984-11-21,12:30:00,128305,16.636,0.0,Marketing,TRUE,,5:00 PM,0.5,35.0,25.0,Pending,Not Completed,CBE,3,1984,November,
2610030125,Unknown,Female,1988-02-09,12:49:00,147309,1.702,1.0,Distribution,FALSE,2007-10-17,25:61,4582.0,35.0,0.0,Remote Only,TRUE,Tamil Nadu,3,1988,February,7190.0
2610030026,Debra,Female,1983-12-03,12:19:00,74911,19.513,0.0,Marketing,No,1998-02-06,14:10,4868.0,35.0,18.0,Pending,Yes,Chennai,Infosys,1983,December,5179.0
2610030842,Michael,Male,1988-07-13,13:48:00,47079,2.617,0.0,Legal,1,2020-04-19,midnight,0.5,35.0,0.0,Pending,Yes,Chennai,"Accenture, Capgemini",1988,July,11603.0
2610030986,Jason,Female,2008-06-03,01:20:00,82873,1.869,0.0,Client Services,TRUE,2014-07-14,2:00 PM,0.5,35.0,0.0,Pending,TRUE,CBE,"TCS, Wipro",2008,June,2232.0
2610030373,Rebecca,Female,1990-02-23,15:21:00,134673,6.878,0.0,Engineering,0,2021-01-25,midnight,0.1,-4.0,0.0,Hybrid,Yes,"Chennai, India",-,1990,February,11294.0
2610030304,Andrea,Female,2011-11-17,14:37:00,123591,6.5,1.0,Engineering,Y,2008-07-29,11:29,0.5,3256.0,0.0,Remote Only,Not Completed,-,3,2011,November,-1206.0
2610030701,Carl,Male,1987-03-30,17:59:00,75598,19.289,0.0,Client Services,Yes,2008-02-29,7:32 AM,1561.0,35.0,0.0,No,Completed,Unknown,Infosys,1987,March,7641.0
2610030358,Randy,Male,2000-09-27,03:04:00,89831,13.047,1.0,Client Services,FALSE,2005-03-15,8:33:00 PM,0.5,35.0,0.0,Remote Only,Yes,Tamil Nadu,"Accenture, Capgemini",2000,September,1630.0
2610030239,Marilyn,Female,1984-02-07,16:06:00,92430,2.924,0.0,Engineering,1,2004-06-12,05:21,0.2,2499.0,0.0,Hybrid,TRUE,Unknown,none,1984,February,7431.0
2610030591,Wayne,Male,2009-02-09,01:37:00,126956,18.396,0.0,Human Resources,Y,2000-09-18,11:00 PM,2991.0,35.0,0.0,Yes,TRUE,Unknown,none,2009,February,-3066.0
2610030327,Frances,Female,1996-12-11,18:08:00,112467,1.433,0.0,Business Development,Yes,2014-08-23,4:13,0.04,35.0,0.0,Hybrid,Ongoing,-,-,1996,December,6464.0
2610030636,Amanda,Female,1991-11-08,14:15:00,46665,19.391,1.0,Client Services,TRUE,2099-12-12,midnight,0.5,35.0,0.0,Yes,Yes,-,"TCS, Wipro",1991,November,39481.0
2610030654,Kathleen,Female,2004-08-28,10:49:00,42553,3.756,1.0,Distribution,TRUE,2013-09-12,11:00 PM,0.5,3406.0,32.0,No,TRUE,Unknown,"Accenture, Capgemini",2004,August,3302.0
2610030603,Amanda,Female,1995-01-25,05:06:00,102081,5.203,0.0,Sales,1,2021-03-20,1:40:00 PM,0.2,35.0,0.0,No,Completed,-,3,1995,January,9551.0
2610030963,Amanda,Female,2010-03-16,09:17:00,135118,15.108,0.0,Finance,No,2099-12-12,8:34 AM,0.3,35.0,-3.0,Yes,FALSE,TN,-,2010,March,32778.0
2610030148,Shawn,Male,1987-09-29,22:11:00,71975,9.77,0.0,Human Resources,TRUE,2006-05-09,20:41,0.5,35.0,0.0,Pending,Yes,TN,"Accenture, Capgemini",1987,September,6797.0
2610030275,Katherine,Female,1996-08-13,00:21:00,149908,18.912,0.0,Finance,0,1991-12-24,midnight,0.5,35.0,0.0,Remote Only,Not Completed,"Chennai, India","Accenture, Capgemini",1996,August,-1694.0
2610030982,Anna,Female,1985-03-13,09:19:00,45418,10.162,0.0,Marketing,Yes,2008-04-24,4:00 PM,0.5,35.0,0.0,Yes,Yes,TN,"Accenture, Capgemini",1985,March,8443.0
2610030949,Elizabeth,Female,2010-02-21,07:02:00,79145,19.78,0.0,Finance,TRUE,2019-07-07,9:21,0.5,1360.0,0.0,Pending,Yes,India,"Accenture, Capgemini",2010,February,3423.0
2610030711,Donald,Male,1988-06-04,10:00:00,122920,5.32,0.0,Client Services,Yes,1990-10-25,16:02,0.4,-64.0,0.0,No,TRUE,TN,"TCS, Wipro",1988,June,873.0
2610030352,Gregory,Male,1999-11-15,17:22:00,128031,15.857,1.0,Business Development,FALSE,2010-12-23,25:61,4323.0,35.0,0.0,No,Completed,"Chennai, India",none,1999,November,4056.0
2610030245,Ruth,Female,2004-02-17,05:38:00,59969,14.064,1.0,Finance,FALSE,1997-04-06,25:61,4862.0,35.0,-1.0,Pending,Ongoing,-,none,2004,February,-2508.0
2610030014,Cynthia,Female,1986-05-07,01:24:00,35381,11.749,0.0,Finance,FALSE,2009-11-11,14:01,0.5,35.0,0.0,No,Yes,Unknown,none,1986,May,8589.0
2610030167,Deborah,Female,1985-11-21,13:40:00,113129,17.371,0.0,Client Services,FALSE,2002-09-09,9:31:00 PM,0.5,35.0,0.0,Yes,Ongoing,Tamil Nadu,"Accenture, Capgemini",1985,November,6136.0
2610030310,Willie,Male,2009-05-12,05:39:00,141932,1.017,1.0,Engineering,Y,2005-07-19,14:41,0.5,35.0,0.0,Hybrid,TRUE,TN,"Accenture, Capgemini",2009,May,-1393.0
2610030987,Debra,Female,2006-05-28,06:51:00,42296,16.922,0.0,Product,1,2008-03-24,25:61,0.8,35.0,0.0,Yes,Ongoing,Madras,"Accenture, Capgemini",2006,May,666.0
2610030436,Carl,Male,1984-12-14,20:49:00,63395,11.411,0.0,Legal,Yes,2006-11-18,8:08,0.11,35.0,0.0,Hybrid,Ongoing,Unknown,Infosys,1984,December,8009.0
2610030109,Walter,Male,2007-09-24,23:16:00,125382,13.613,1.0,Client Services,TRUE,1991-02-26,11:49 AM,3019.0,35.0,0.0,Remote Only,FALSE,-,"Accenture, Capgemini",2007,September,-6054.0
2610030529,Lisa,Female,1982-09-02,18:44:00,113592,17.108,1.0,Marketing,No,2022-06-26,11:55:00 PM,3531.0,35.0,25.0,Hybrid,Yes,Madras,"Accenture, Capgemini",1982,September,14542.0
2610030058,Rebecca,Female,2000-05-03,10:33:00,46750,11.367,1.0,Sales,TRUE,2004-08-03,03:12,0.5,-16.0,0.0,Yes,Yes,India,"Accenture, Capgemini",2000,May,1553.0
2610030476,Jessica,Female,1986-10-19,21:58:00,90285,13.591,1.0,Client Services,FALSE,,midnight,0.5,35.0,0.0,Pending,FALSE,Unknown,"TCS, Wipro",1986,October,
2610030510,Steve,Female,2009-08-27,15:41:00,53692,4.785,1.0,Marketing,Y,2015-12-06,2:35 AM,3401.0,35.0,0.0,Pending,Not Completed,-,"Accenture, Capgemini",2009,August,2292.0
2610030759,Mary,Female,1986-12-24,19:02:00,100341,6.662,0.0,Distribution,0,1990-01-11,6:00 PM,0.4,35.0,0.0,Remote Only,Yes,Unknown,"Accenture, Capgemini",1986,December,1114.0
2610030939,Craig,Male,1995-08-21,02:38:00,123876,4.225,0.0,Engineering,No,2099-12-12,21:13,0.5,-95.0,0.0,Pending,Ongoing,TN,"Accenture, Capgemini",1995,August,38099.0
2610030540,Katherine,Female,2000-12-19,01:40:00,41643,4.659,1.0,Distribution,TRUE,2010-04-04,10:00,0.2,35.0,0.0,Hybrid,Yes,-,none,2000,December,3393.0
2610030940,Andrea,Female,1989-08-31,23:10:00,113760,12.866,1.0,Distribution,No,2011-02-17,midnight,0.8,35.0,0.0,No,TRUE,TN,3,1989,August,7840.0
2610030205,Timothy,Male,2010-06-10,22:49:00,49473,12.463,0.0,Legal,Yes,2015-01-27,midnight,4213.0,35.0,0.0,Remote Only,Ongoing,"Chennai, India","TCS, Wipro",2010,June,1692.0
2610030451,Anthony,Male,2013-02-13,13:35:00,146141,3.645,1.0,Distribution,No,2021-09-15,22:07,0.3,35.0,0.0,Remote Only,Ongoing,India,"Accenture, Capgemini",2013,February,3136.0
2610030544,Harold,Female,2004-04-02,11:02:00,79459,7.776,1.0,Business Development,0,1999-01-28,3:00 PM,0.14,35.0,0.0,Remote Only,FALSE,Madras,Infosys,2004,April,-1891.0
2610030753,Douglas,Female,2009-04-02,02:03:00,104496,14.771,1.0,Marketing,Yes,2019-07-21,2:48 AM,0.5,203.0,0.0,Remote Only,Completed,Madras,Infosys,2009,April,3762.0
2610030580,James,Male,2001-05-12,07:06:00,67789,17.105,1.0,Legal,No,1997-03-08,midnight,0.5,35.0,0.0,Yes,Yes,-,-,2001,May,-1526.0
2610030465,Joseph,Female,1982-03-28,13:05:00,86564,11.879,1.0,Client Services,TRUE,2099-12-12,midnight,0.5,35.0,0.0,Remote Only,TRUE,-,none,1982,March,42993.0
2610030367,Martha,Female,2001-09-14,03:22:00,135758,14.782,1.0,Client Services,No,2099-12-12,11:49:00 AM,4760.0,-24.0,0.0,Hybrid,TRUE,India,3,2001,September,35883.0
2610030276,Laura,Female,2000-12-07,18:07:00,84672,3.96,0.0,Distribution,1,1992-10-09,midnight,0.01,35.0,0.0,Pending,Yes,"Chennai, India",-,2000,December,-2981.0
2610030949,Robert,Male,1982-05-11,12:41:00,111580,10.982,0.0,Human Resources,0,1996-05-12,midnight,0.2,1090.0,-2.0,Pending,Completed,India,"Accenture, Capgemini",1982,May,5115.0
2610030065,Ralph,Male,1996-03-24,11:54:00,50455,16.248,0.0,Business Development,Yes,1999-01-22,25:61,0.5,35.0,-4.0,Pending,Yes,Chennai,Infosys,1996,March,1034.0
2610030358,Unknown,Male,2012-08-28,19:56:00,88733,1.932,1.0,Human Resources,TRUE,2009-03-19,03:18,0.1,35.0,0.0,Hybrid,Not Completed,Madras,Infosys,2012,August,-1258.0
2610030448,Diane,Female,2009-10-30,18:56:00,130577,12.791,0.0,Marketing,Y,2099-12-12,7:05,0.5,35.0,0.0,Remote Only,Yes,Unknown,none,2009,October,32915.0
2610030255,Annie,Female,1992-06-06,10:04:00,138925,9.801,1.0,Marketing,TRUE,2020-06-20,1:16 PM,0.5,35.0,0.0,Remote Only,Completed,Madras,Infosys,1992,June,10241.0
2610030756,Jacqueline,Female,1994-09-20,18:07:00,62371,15.77,1.0,Client Services,TRUE,2017-02-03,25:61,0.5,35.0,0.0,Pending,Yes,-,Infosys,1994,September,8172.0
2610030755,Brenda,Female,1984-04-17,07:12:00,87715,2.675,0.0,Product,TRUE,2016-02-21,2:05:00 AM,0.1,-81.0,0.0,Yes,Not Completed,"Chennai, India",Infosys,1984,April,11632.0
2610030267,Lori,Female,2002-11-09,07:36:00,66029,3.345,1.0,Client Services,1,1999-06-13,1:16,0.5,35.0,-4.0,Hybrid,TRUE,Unknown,"Accenture, Capgemini",2002,November,-1245.0
2610030776,Albert,Male,1992-06-17,03:25:00,86818,14.301,1.0,Engineering,1,2022-09-07,21:00,0.5,35.0,-1.0,Hybrid,Yes,CBE,none,1992,June,11039.0
2610030348,Frank,Male,2002-11-23,18:10:00,75147,17.398,0.0,Product,Yes,2016-01-22,3:56 PM,0.5,35.0,0.0,Yes,Yes,Madras,none,2002,November,4808.0
2610030599,Deborah,Female,2000-04-23,18:55:00,105573,5.268,1.0,Product,1,1992-10-30,4:12 PM,0.5,35.0,0.0,No,FALSE,Unknown,none,2000,April,-2732.0
2610030376,Robin,Female,2005-12-20,14:42:00,41230,6.611,1.0,Distribution,Y,2001-12-30,25:61,0.08,35.0,0.0,Hybrid,FALSE,"Chennai, India","TCS, Wipro",2005,December,-1451.0
2610030129,Alice,Female,2016-01-21,17:07:00,117787,10.485,0.0,Client Services,No,2016-06-14,12:22 PM,0.14,35.0,0.0,Remote Only,Yes,Tamil Nadu,"Accenture, Capgemini",2016,January,145.0
2610030368,Unknown,Male,1989-10-20,09:37:00,88086,19.387,1.0,Finance,1,2013-04-12,17:41,0.5,35.0,0.0,Pending,Completed,CBE,3,1989,October,8575.0
2610030746,Paul,Female,2011-02-18,12:23:00,91462,18.704,0.0,Finance,TRUE,2016-01-29,1:15:00 PM,0.15,757.0,0.0,Pending,FALSE,Chennai,Infosys,2011,February,1806.0
2610030202,Unknown,Male,1996-12-27,07:07:00,139959,8.992,1.0,Distribution,Yes,1998-07-27,midnight,3988.0,-64.0,0.0,Hybrid,Completed,TN,Infosys,1996,December,577.0
